SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1727 Summey Ave #2,Charlotte,NC,28205,650000,4,3.5,Oakhurst,2421,8712,2022,20,268,,Active,,,https://www.redfin.com/NC/Charlotte/1727-Summey-Ave-28205/unit-2/home/177475408,CANOPYMLS,3811768,N,Y,35.1853836,-80.7765367
MLS Listing,,Single Family Residential,6501 Sardis Rd,Charlotte,NC,28270,4950000,5,6.5,Charlotte,7821,278784,1932,20,633,,Active,,,https://www.redfin.com/NC/Charlotte/6501-Sardis-Rd-28270/home/44002528,CANOPYMLS,3806958,N,Y,35.152361,-80.772948
MLS Listing,,Single Family Residential,4508 Kelowna St,Charlotte,NC,28214,412785,3,2.0,Solena at The Vineyards,1648,8712,2022,20,250,199,Active,,,https://www.redfin.com/NC/CHARLOTTE/4508-KELOWNA-ST-28214/home/176767612,CANOPYMLS,3813686,N,Y,35.277161,-80.962258
MLS Listing,,Single Family Residential,2214 Arnold Dr,Charlotte,NC,28205,360000,3,1.0,Country Club Hills,1155,12632,1951,20,312,,Active,,,https://www.redfin.com/NC/Charlotte/2214-Arnold-Dr-28205/home/43930322,CANOPYMLS,3814212,N,Y,35.2218295,-80.7883085
MLS Listing,,Condo/Co-op,405 W 7th St #214,Charlotte,NC,28202,334900,2,2.0,Fourth Ward,1150,,1999,20,291,,Active,,,https://www.redfin.com/NC/Charlotte/405-W-7th-St-28202/unit-214/home/44072321,CANOPYMLS,3813734,N,Y,35.2318394,-80.8434443
MLS Listing,,Single Family Residential,4800 Cheviot Rd,Charlotte,NC,28269,275000,4,2.0,Allen Hills,1733,12371,1980,20,159,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/4800-Cheviot-Rd-28269/home/43896875,CANOPYMLS,3814020,N,Y,35.2866037,-80.8169951
MLS Listing,,Vacant Land,11416 Brief Rd,Charlotte,NC,28227,315000,3,,Charlotte,,287496,,21,,,Active,,,https://www.redfin.com/NC/Charlotte/11416-Brief-Rd-28227/home/44010151,CANOPYMLS,3808782,N,Y,35.188204,-80.577231
MLS Listing,,Vacant Land,11418 Brief Rd,Charlotte,NC,28227,330000,3,,Charlotte,,287496,,21,,,Active,,,https://www.redfin.com/NC/Charlotte/11418-Brief-Rd-28227/home/44010156,CANOPYMLS,3808833,N,Y,35.189419,-80.576722
MLS Listing,,Single Family Residential,1901 Crestdale Dr,Charlotte,NC,28216,355000,3,2.0,Dalebrook,1762,9583,1961,21,201,,Active,,,https://www.redfin.com/NC/Charlotte/1901-Crestdale-Dr-28216/home/43919332,CANOPYMLS,3813705,N,Y,35.2691091,-80.8492606
MLS Listing,,Single Family Residential,2721 Buckleigh Dr,Charlotte,NC,28215,420000,4,2.5,Buckleigh,2886,6969,2006,21,146,30,Active,,,https://www.redfin.com/NC/Charlotte/2721-Buckleigh-Dr-28215/home/44120848,CANOPYMLS,3808190,N,Y,35.2723574,-80.712714
MLS Listing,,Multi-Family (2-4 Unit),3601 Dresden Dr #22,Charlotte,NC,28205,525000,4,2.0,Eastway Park,1870,18730,1954,21,281,,Active,,,https://www.redfin.com/NC/Charlotte/3601-Dresden-Dr-E-28205/unit-22/home/174757236,CANOPYMLS,3811669,N,Y,35.20352,-80.781872
MLS Listing,,Single Family Residential,"617 Mcalway Rd Unit 20, 21 & 22",Charlotte,NC,28211,625000,3,4.0,Cotswold,1934,14853,1952,21,323,,Active,,,https://www.redfin.com/NC/Charlotte/617-McAlway-Rd-28211/unit-20-21-22/home/177633269,CANOPYMLS,3812901,N,Y,35.1868387,-80.796141
MLS Listing,,Single Family Residential,2322 Greenland Ave,Charlotte,NC,28208,619900,3,2.0,Camp Green,1821,8276,1940,21,340,,Active,,,https://www.redfin.com/NC/Charlotte/2322-Greenland-Ave-28208/home/43914276,CANOPYMLS,3813842,N,Y,35.2258604,-80.8777093
MLS Listing,,Townhouse,2436 Runnymede Ln #6,Charlotte,NC,28209,1114500,3,3.5,Myers Park,2761,1524,2022,21,404,307,Active,,,https://www.redfin.com/NC/Charlotte/2436-Runnymede-Ln-28209/unit-6/home/177633089,CANOPYMLS,3813715,N,Y,35.1704469,-80.8391329
MLS Listing,,Condo/Co-op,3617 Maple Glen Dr,Charlotte,NC,28226,225000,2,2.5,Charlotte,1237,,1973,21,182,222,Active,,,https://www.redfin.com/NC/Charlotte/3617-Maple-Glen-Ln-28226/home/44145230,CANOPYMLS,3813653,N,Y,35.14176,-80.819937
MLS Listing,,Condo/Co-op,5311 A Kelly St,Charlotte,NC,28205,449000,3,2.5,Oakhurst,1691,,2021,21,266,250,Active,,,https://www.redfin.com/NC/Charlotte/5311-Kelly-St-28205/home/177631454,CANOPYMLS,3811942,N,Y,35.1869526,-80.775433
MLS Listing,,Single Family Residential,415 Bertonley Ave,Charlotte,NC,28211,1299000,5,4.0,Cotswold,3463,10454,2015,21,375,,Active,,,https://www.redfin.com/NC/Charlotte/415-Bertonley-Ave-28211/home/43979949,CANOPYMLS,3813203,N,Y,35.1834138,-80.7981314
MLS Listing,,Single Family Residential,5011 Crooked Oak Ln,Charlotte,NC,28226,1449000,6,4.0,Woodbridge,4150,18295,1973,22,349,6,Active,January-9-2022 02:00 PM,January-9-2022 04:00 PM,https://www.redfin.com/NC/Charlotte/5011-Crooked-Oak-Ln-28226/home/43999811,CANOPYMLS,3812929,N,Y,35.1396073,-80.7953405
MLS Listing,,Condo/Co-op,8111 Cedar Glen Dr,Charlotte,NC,28212,148990,2,2.0,Reflections,887,,1984,22,168,255,Active,,,https://www.redfin.com/NC/Charlotte/8111-Cedar-Glen-Dr-28212/home/44005625,CANOPYMLS,3811465,N,Y,35.159621,-80.749925
MLS Listing,,Single Family Residential,1801 Stoneyridge Dr,Charlotte,NC,28214,380000,3,2.0,Pine Island,2034,20995,1973,22,187,,Active,,,https://www.redfin.com/NC/Charlotte/1801-Stoneyridge-Dr-28214/home/43888585,CANOPYMLS,3813550,N,Y,35.2986328,-80.9659739
MLS Listing,,Single Family Residential,3813 Nancy Creek Rd,Charlotte,NC,28270,575000,4,3.5,Rosemont,2675,10018,1998,22,215,,Active,,,https://www.redfin.com/NC/Charlotte/3813-Nancy-Creek-Rd-28270/home/44054242,CANOPYMLS,3813543,N,Y,35.0746615,-80.7538538
MLS Listing,,Single Family Residential,7209 Baniff Cir,Charlotte,NC,28277,487900,3,2.5,Pullengreen,2138,7840,1993,22,228,213,Active,,,https://www.redfin.com/NC/Charlotte/7209-Baniff-Cir-28277/home/44040724,CANOPYMLS,3813611,N,Y,35.0614741,-80.8017228
MLS Listing,,Single Family Residential,19213 Yellow Birch Dr #028,Charlotte,NC,28278,502808,5,3.0,heron park,3098,11325,2022,22,162,70,Active,,,https://www.redfin.com/NC/Charlotte/19213-Yellow-Birch-DR-28278/unit-028/home/177624838,CANOPYMLS,3812274,N,Y,35.07507,-81.012154
MLS Listing,,Condo/Co-op,2086 Euclid Ave,Charlotte,NC,28203,440000,2,2.0,Lofts Dilworth,1094,20037,2007,22,402,218,Active,,,https://www.redfin.com/NC/Charlotte/2086-Euclid-Ave-28203/home/44164314,CANOPYMLS,3813514,N,Y,35.2071799,-80.8589671
MLS Listing,,Single Family Residential,5221 Tomsie Efird Ln,Charlotte,NC,28269,365000,3,2.5,Gibbon Woods,2315,6969,2016,22,158,17,Active,,,https://www.redfin.com/NC/Charlotte/5221-Tomsie-Efird-Ln-28269/home/109277724,CANOPYMLS,3813588,N,Y,35.3117562,-80.8211948
MLS Listing,,Single Family Residential,4328 Carmel Rd,Charlotte,NC,28226,555000,4,2.5,Quail Run,3073,27878,1971,22,181,,Active,,,https://www.redfin.com/NC/Charlotte/4328-Carmel-Rd-28226/home/44015615,CANOPYMLS,3813466,N,Y,35.1125895,-80.8258197
MLS Listing,,Single Family Residential,1320 Thomas Ave,Charlotte,NC,28205,615000,2,1.0,Oakhurst,1511,6969,1920,22,407,,Active,,,https://www.redfin.com/NC/Charlotte/1320-Thomas-Ave-28205/home/43921234,CANOPYMLS,3813565,N,Y,35.2211046,-80.8117172
MLS Listing,,Single Family Residential,3825 Westway Dr,Charlotte,NC,28208,125000,2,1.0,Charlotte,736,4356,2000,22,170,,Active,,,https://www.redfin.com/NC/Charlotte/3825-Westway-Dr-28208/home/43910501,CANOPYMLS,3812965,N,Y,35.2514259,-80.8989311
MLS Listing,,Single Family Residential,3816 Freedom Dr,Charlotte,NC,28208,200000,2,1.0,,736,34848,1941,22,272,,Active,,,https://www.redfin.com/NC/Charlotte/3816-Freedom-Dr-28208/home/43913505,CANOPYMLS,3812973,N,Y,35.2513309,-80.8993633
MLS Listing,,Vacant Land,3833 Westway Dr,Charlotte,NC,28208,25000,,,Charlotte,,5227,,22,,,Active,,,https://www.redfin.com/NC/Charlotte/3833-Westway-Dr-28208/home/43910499,CANOPYMLS,3812960,N,Y,35.251531,-80.89909
MLS Listing,,Vacant Land,3800 Freedom Dr,Charlotte,NC,28208,25000,,,Charlotte,,9583,,22,,,Active,,,https://www.redfin.com/NC/Charlotte/3800-Freedom-Dr-28208/home/43909998,CANOPYMLS,3812940,N,Y,35.2511474,-80.8988564
MLS Listing,,Vacant Land,3808 Freedom Dr,Charlotte,NC,28208,50000,,,Charlotte,,13503,,22,,,Active,,,https://www.redfin.com/NC/Charlotte/3808-Freedom-Dr-28208/home/43909997,CANOPYMLS,3812952,N,Y,35.251185,-80.899199
MLS Listing,,Single Family Residential,8552 Filbert Ln Unit L137,Charlotte,NC,28215,270000,3,2.5,Kingstree,1561,6534,2003,22,173,33,Active,,,https://www.redfin.com/NC/Charlotte/8552-Filbert-Ln-28215/unit-L137/home/177621983,CANOPYMLS,3813159,N,Y,35.2345418,-80.6818671
MLS Listing,,Single Family Residential,3609 Delgany Dr,Charlotte,NC,28215,315000,3,2.0,Shamrock Hills,1240,10890,1959,22,254,,Active,,,https://www.redfin.com/NC/Charlotte/3609-Delgany-Dr-28215/home/43933352,CANOPYMLS,3811278,N,Y,35.2372212,-80.7653259
MLS Listing,,Condo/Co-op,9329 Old Concord Rd,Charlotte,NC,28213,137500,2,2.0,Shannon Green II,843,,1985,22,163,203,Active,,,https://www.redfin.com/NC/Charlotte/9329-Old-Concord-Rd-28213/home/43901383,CANOPYMLS,3813390,N,Y,35.294931,-80.727676
MLS Listing,,Single Family Residential,1524 Northbrook Dr,Charlotte,NC,28216,345000,4,2.5,University Park North,2316,11325,1969,23,149,,Active,,,https://www.redfin.com/NC/Charlotte/1524-Northbrook-Dr-28216/home/43890235,CANOPYMLS,3810309,N,Y,35.2801334,-80.8661668
MLS Listing,,Single Family Residential,923 Swearngan Ridge Ct,Charlotte,NC,28216,305000,3,2.5,Kyliglen,1561,7405,2008,23,195,13,Active,,,https://www.redfin.com/NC/Charlotte/923-Swearngan-Ridge-Ct-28216/home/44134139,CANOPYMLS,3813372,N,Y,35.2914634,-80.8813943
MLS Listing,,Single Family Residential,4301 Davis Meadows Dr #60,Charlotte,NC,28216,329000,3,2.5,Davis Meadows,1872,8276,2013,23,176,50,Active,,,https://www.redfin.com/NC/Charlotte/4301-Davis-Meadows-Dr-28216/unit-60/home/177619263,CANOPYMLS,3813361,N,Y,35.3300319,-80.8691931
MLS Listing,,Vacant Land,0 Northridge Dr,Rutherfordton,NC,28139,29000,,,Clearwater Creek,,69696,,23,,29,Active,,,https://www.redfin.com/NC/CHARLOTTE/NORTHRIDGE-DR-Unknown/home/43881856,CANOPYMLS,3813358,N,Y,35.397287,-80.759573
MLS Listing,,Single Family Residential,11724 Apleby Ln,Charlotte,NC,28277,392300,3,2.5,Raeburn,1782,15245,1986,23,220,170,Active,,,https://www.redfin.com/NC/Charlotte/11724-Apleby-Ln-28277/home/44048060,CANOPYMLS,3813319,N,Y,35.0431971,-80.8131881
MLS Listing,,Single Family Residential,1223 Rock Point Rd,Charlotte,NC,28270,359900,,0.5,Sardis Oaks,1732,11761,1976,23,208,,Active,,,https://www.redfin.com/NC/Charlotte/1223-Rock-Point-Rd-28270/home/44030266,CANOPYMLS,3813268,N,Y,35.1360838,-80.7439821
MLS Listing,,Single Family Residential,2500 Vail Ave,Charlotte,NC,28207,650000,3,1.0,College Heights,1105,8276,1935,23,588,,Active,,,https://www.redfin.com/NC/Charlotte/2500-Vail-Ave-28207/home/43956739,CANOPYMLS,3813242,N,Y,35.2035328,-80.8163029
MLS Listing,,Single Family Residential,2812 Saintfield Pl,Charlotte,NC,28270,520000,3,2.5,Beverly Crest,2162,6969,1994,23,241,52,Active,,,https://www.redfin.com/NC/Charlotte/2812-Saintfield-Pl-28270/home/44147136,CANOPYMLS,3813175,N,Y,35.1054344,-80.7761039
MLS Listing,,Townhouse,1221 Kohler Ave,Charlotte,NC,28206,429900,3,2.5,Brightwalk,1561,1742,2019,23,275,166,Active,,,https://www.redfin.com/NC/Charlotte/1221-Kohler-Ave-28206/home/167041728,CANOPYMLS,3812298,N,Y,35.2507637,-80.8368468
MLS Listing,,Single Family Residential,1205 Mulberry Ave,Charlotte,NC,28216,536000,4,3.0,Charlotte,2340,29620,1979,24,229,,Active,,,https://www.redfin.com/NC/Charlotte/1205-Mulberry-Ave-28216/home/43916938,CANOPYMLS,3808748,N,Y,35.252937,-80.851429
MLS Listing,,Vacant Land,3620 Darby Ave,Charlotte,NC,28216,99000,,,Charlotte,,9104,,25,,,Active,,,https://www.redfin.com/NC/Charlotte/3620-Darby-Ave-28216/home/177611354,CANOPYMLS,3812365,N,Y,35.2610898,-80.878333
MLS Listing,,Single Family Residential,1512 Grace St,Charlotte,NC,28205,379900,3,1.0,Villa Heights,1050,7405,1926,25,362,,Active,,,https://www.redfin.com/NC/Charlotte/1512-Grace-St-28205/home/43925558,CANOPYMLS,3812846,N,Y,35.2340842,-80.8094675
MLS Listing,,Townhouse,3023 Wittering Dr #4,Charlotte,NC,28226,743885,3,2.5,Kenley,2335,2613,2021,25,319,350,Active,,,https://www.redfin.com/NC/Charlotte/3023-Wittering-Dr-28226/unit-4/home/177611120,CANOPYMLS,3812838,N,Y,35.1030099,-80.8342344
MLS Listing,,Townhouse,3019 Wittering Dr #3,Charlotte,NC,28226,635893,3,2.5,Kenley,2391,2613,2021,25,266,350,Active,,,https://www.redfin.com/NC/Charlotte/3019-Wittering-Dr-28226/unit-3/home/177611115,CANOPYMLS,3812140,N,Y,35.1030531,-80.8343173
MLS Listing,,Single Family Residential,3420 Arklow Rd,Charlotte,NC,28269,424900,4,2.5,Harrington Woods,2743,13068,1996,26,155,8,Active,,,https://www.redfin.com/NC/Charlotte/3420-Arklow-Rd-28269/home/43885178,CANOPYMLS,3812773,N,Y,35.3239854,-80.7881354
MLS Listing,,Single Family Residential,3700 Durham Ln,Charlotte,NC,28269,225000,2,1.0,Trexler Acres,1072,15681,1987,26,210,,Active,,,https://www.redfin.com/NC/Charlotte/3700-Durham-Ln-28269/home/43896306,CANOPYMLS,3812744,N,Y,35.2953072,-80.8318752
MLS Listing,,Single Family Residential,3917 Plainview Rd,Charlotte,NC,28208,239900,2,1.0,Enderly Park,938,7579,1920,26,256,,Active,,,https://www.redfin.com/NC/Charlotte/3917-Plainview-Rd-28208/home/43914292,CANOPYMLS,3812695,N,Y,35.25109,-80.889863
MLS Listing,,Single Family Residential,6514 Riverine Dr,Charlotte,NC,28216,175000,2,1.0,Charlotte,918,35283,1936,26,191,,Active,,,https://www.redfin.com/NC/Charlotte/6514-Riverine-Dr-28216/home/44056781,CANOPYMLS,3812682,N,Y,35.3419283,-80.910685
MLS Listing,,Single Family Residential,6319 Thermal Rd,Charlotte,NC,28211,389900,4,2.5,Stonehaven,2064,10890,1974,26,189,,Active,,,https://www.redfin.com/NC/Charlotte/6319-Thermal-Rd-28211/home/44002185,CANOPYMLS,3812241,N,Y,35.158789,-80.755191
MLS Listing,,Single Family Residential,2615 Dellinger Cir #20,Charlotte,NC,28269,350000,3,2.0,Charlotte,1378,42253,1964,26,254,,Active,,,https://www.redfin.com/NC/Charlotte/2615-Dellinger-Cir-28269/unit-20/home/177583077,CANOPYMLS,3810218,N,Y,35.3033017,-80.8469687
MLS Listing,,Single Family Residential,4920 Bright Rd,Charlotte,NC,28214,299000,3,1.0,Charlotte,2064,17859,1958,26,145,,Active,,,https://www.redfin.com/NC/Charlotte/4920-Bright-Rd-28214/home/43948508,CANOPYMLS,3811929,N,Y,35.2323615,-81.0073289
MLS Listing,,Single Family Residential,2727 Gibbon Rd,Charlotte,NC,28269,185000,2,1.0,Charlotte,1179,15245,1948,26,157,,Active,,,https://www.redfin.com/NC/Charlotte/2727-Gibbon-Rd-28269/home/43893601,CANOPYMLS,3810917,N,Y,35.2983667,-80.802004
MLS Listing,,Condo/Co-op,840 Imperial Ct,Charlotte,NC,28273,399900,3,3.5,Arrowood,2098,,2017,27,191,159,Active,,,https://www.redfin.com/NC/Charlotte/840-Imperial-Ct-28273/home/148599559,CANOPYMLS,3812498,N,Y,35.1327583,-80.8799541
MLS Listing,,Single Family Residential,1207 Redcoat Dr,Charlotte,NC,28211,546000,3,1.0,Stonehaven,1782,15115,1964,27,306,,Active,,,https://www.redfin.com/NC/Charlotte/1207-Redcoat-Dr-28211/home/44001541,CANOPYMLS,3812485,N,Y,35.1657074,-80.769265
MLS Listing,,Single Family Residential,9605 Fir Knoll Rd,Mint Hill,NC,28227,330000,4,2.0,Timber Ridge,1464,37026,1979,27,225,,Active,,,https://www.redfin.com/NC/Mint-Hill/9605-Fir-Knoll-Ct-28227/home/43945157,CANOPYMLS,3812469,N,Y,35.2046193,-80.6834271
MLS Listing,,Single Family Residential,4808 Bethany Pl,Charlotte,NC,28212,307000,3,1.5,East Sharon Park,1200,10454,1957,27,256,,Active,,,https://www.redfin.com/NC/Charlotte/4808-Bethany-Pl-28212/home/43979025,CANOPYMLS,3812473,N,Y,35.1910752,-80.7680097
MLS Listing,,Single Family Residential,532 Porter St,Charlotte,NC,28208,225000,3,1.0,Beechwood Acres,1025,9147,1957,27,220,,Active,,,https://www.redfin.com/NC/Charlotte/532-Porter-St-28208/home/43911997,CANOPYMLS,3809974,N,Y,35.2673604,-80.894134
MLS Listing,,Townhouse,5557 Kimmerly Woods Dr,Charlotte,NC,28215,250000,3,2.5,Kimmerly Woods,1322,,2002,27,189,165,Active,,,https://www.redfin.com/NC/Charlotte/5557-Kimmerly-Woods-Dr-28215/home/44110116,CANOPYMLS,3811864,N,Y,35.2276492,-80.7283421
MLS Listing,,Townhouse,618 West End Dr Unit WET1042,Charlotte,NC,28208,471512,2,3.0,Charlotte,1595,1829,2022,27,296,230,Active,,,https://www.redfin.com/NC/Charlotte/400-S-Bruns-Ave-28208/unit-WET1042/home/177571418,CANOPYMLS,3787366,N,Y,35.2401079,-80.8626919
MLS Listing,,Townhouse,610 West End Dr Unit WET1044,Charlotte,NC,28208,449562,2,3.0,Charlotte,1555,1655,2022,27,289,230,Active,,,https://www.redfin.com/NC/Charlotte/610-West-End-DR-28208/unit-WET1044/home/177571417,CANOPYMLS,3787370,N,Y,35.240103,-80.863093
MLS Listing,,Townhouse,614 West End Dr Unit WET1043,Charlotte,NC,28208,464057,2,2.5,Charlotte,1613,1437,2022,27,288,230,Active,,,https://www.redfin.com/NC/Charlotte/400-S-Bruns-Ave-28208/unit-WET1043/home/177571415,CANOPYMLS,3787368,N,Y,35.2401079,-80.8626919
MLS Listing,,Townhouse,622 West End Dr Unit WET1041,Charlotte,NC,28208,450567,2,3.0,Charlotte,1555,1655,2022,27,290,230,Active,,,https://www.redfin.com/NC/Charlotte/2817-Rozzelles-Ferry-Rd-28208/unit-WET1041/home/177571347,CANOPYMLS,3787363,N,Y,35.250339,-80.87049
MLS Listing,,Single Family Residential,8019 Plantation Falls Ln,Mint Hill,NC,28227,950000,4,3.5,Plantation Falls Estates,3800,43560,2021,27,250,,Active,,,https://www.redfin.com/NC/Charlotte/8019-Plantation-Falls-Ln-28227/home/44162074,CANOPYMLS,3812399,N,Y,35.174129,-80.615069
MLS Listing,,Townhouse,11809 Easthampton Cir,Charlotte,NC,28277,534900,3,3.5,Bridgehampton,2676,3920,2007,27,200,429,Active,,,https://www.redfin.com/NC/Charlotte/11809-Easthampton-Cir-28277/home/44153453,CANOPYMLS,3809853,N,Y,35.0225918,-80.8500174
MLS Listing,,Townhouse,1752 Pergola Pl,Charlotte,NC,28213,220000,2,2.5,University Heights,1084,871,2001,28,203,248,Active,,,https://www.redfin.com/NC/Charlotte/1752-Pergola-Pl-28213/home/44100962,CANOPYMLS,3811957,N,Y,35.3072627,-80.716385
MLS Listing,,Single Family Residential,1105 Elrond Dr,Charlotte,NC,28269,475000,4,2.5,Highland Creek,2765,10018,2006,28,172,57,Active,,,https://www.redfin.com/NC/Charlotte/1105-Elrond-Dr-28269/home/43673104,CANOPYMLS,3812176,N,Y,35.3990766,-80.7490047
MLS Listing,,Vacant Land,12541 Marsh Wren Ct #61,Charlotte,NC,28278,575000,,,The Sanctuary,,261360,,28,,,Active,,,https://www.redfin.com/NC/Charlotte/12541-Marsh-Wren-Ct-28278/unit-61/home/103640507,CANOPYMLS,3812151,N,Y,35.146067,-81.027913
MLS Listing,,Condo/Co-op,222 S Caldwell St #1909,Charlotte,NC,28202,419000,1,1.5,Second Ward,1042,,2014,28,402,524,Active,,,https://www.redfin.com/NC/Charlotte/222-S-Caldwell-St-28202/unit-1909/home/60454045,CANOPYMLS,3811767,N,Y,35.222547,-80.8410225
MLS Listing,,Townhouse,15512 Barossa Valley St,Charlotte,NC,28277,329900,2,2.5,Riviera,1531,,2005,28,215,,Active,,,https://www.redfin.com/NC/Charlotte/15512-Barossa-Valley-St-28277/home/44149518,CANOPYMLS,3812044,N,Y,35.0378283,-80.8602831
MLS Listing,,Single Family Residential,7019 Maple Run Cir #33,Charlotte,NC,28215,441480,5,3.0,Retreat at Rocky River,2802,8712,2022,28,158,70,Active,,,https://www.redfin.com/NC/Charlotte/2003-Canterwood-Dr-28213/unit-33/home/177547504,CANOPYMLS,3812053,N,Y,35.275867,-80.77234
MLS Listing,,Single Family Residential,2132 Colony Hill Dr,Charlotte,NC,28214,392000,4,3.0,Stoney Pointe,2351,14810,1988,28,167,,Active,,,https://www.redfin.com/NC/Charlotte/2132-Colony-Hill-Dr-28214/home/43889974,CANOPYMLS,3812010,N,Y,35.300536,-80.961318
MLS Listing,,Single Family Residential,712 Pennwood Ln,Charlotte,NC,28215,359900,3,2.0,Bridlewood,1495,10280,1983,28,241,,Active,,,https://www.redfin.com/NC/Charlotte/712-Pennwood-Ln-28215/home/43934115,CANOPYMLS,3811927,N,Y,35.2558075,-80.7652393
MLS Listing,,Condo/Co-op,1162 S Kings Dr,Charlotte,NC,28207,1399000,3,3.5,Myers Park,2816,,2018,28,497,590,Active,,,https://www.redfin.com/NC/Charlotte/1162-S-Kings-Dr-28207/unit-2/home/160754939,CANOPYMLS,3810098,N,Y,35.200375,-80.836705
MLS Listing,,Single Family Residential,1919 Dearmon Dr,Charlotte,NC,28205,591000,3,2.5,Midwood,1678,4965,1998,28,352,,Active,,,https://www.redfin.com/NC/Charlotte/1919-Dearmon-Dr-28205/home/44181174,CANOPYMLS,3811887,N,Y,35.223381,-80.7969199
MLS Listing,,Vacant Land,11709 / 11710 Whispering Cove Ct Unit 52 & 53,Charlotte,NC,28214,1300000,,,Mt Isle Harbor,,162914,,29,,96,Active,,,https://www.redfin.com/NC/Charlotte/11709-Whispering-Cove-Ct-28214/unit-52-53/home/177540034,CANOPYMLS,3810278,N,Y,35.341395,-80.976749
MLS Listing,,Single Family Residential,4105 Jones Creek Ln #177,Charlotte,NC,28215,306990,2,2.0,Woodgrove,1188,7405,2021,29,258,132,Active,,,https://www.redfin.com/NC/Charlotte/4105-Jones-Creek-Ln-28215/unit-177/home/177532894,CANOPYMLS,3811783,N,Y,35.23981,-80.67102
MLS Listing,,Single Family Residential,7916 Bellhaven Blvd,Charlotte,NC,28216,389000,4,2.5,Westbourne,1939,20473,2021,29,201,,Active,,,https://www.redfin.com/NC/Charlotte/7916-Bellhaven-Blvd-28216/home/43889995,CANOPYMLS,3811604,N,Y,35.301463,-80.932199
MLS Listing,,Single Family Residential,4109 Jones Creek Ln #178,Charlotte,NC,28215,346990,3,2.0,Woodgrove,1388,6490,2021,29,250,132,Active,,,https://www.redfin.com/NC/Charlotte/4109-Jones-Creek-Ln-28215/unit-178/home/177542894,CANOPYMLS,3811764,N,Y,35.23988,-80.67133
MLS Listing,,Single Family Residential,3513 Rosehaven Dr,Charlotte,NC,28205,406000,3,2.0,Winterfield,1205,13503,1962,29,337,,Active,,,https://www.redfin.com/NC/Charlotte/3513-Rosehaven-Dr-28205/home/43957610,CANOPYMLS,3811423,N,Y,35.2063071,-80.7656722
MLS Listing,,Vacant Land,6639 Clinton Dr,Charlotte,NC,28216,119900,,,Charlotte,,50529,,29,,,Active,,,https://www.redfin.com/NC/Charlotte/6639-Clinton-Dr-28216/home/44057786,CANOPYMLS,3811701,N,Y,35.308821,-80.921743
MLS Listing,,Townhouse,3217 Knowlton Ln Lot 5,Charlotte,NC,28205,1350000,4,4.5,Midwood,3081,5662,2022,29,438,500,Active,,,https://www.redfin.com/NC/Charlotte/3217-Eastway-Dr-28205/unit-5/home/177529430,CANOPYMLS,3811594,N,Y,35.2109705,-80.7816796
MLS Listing,,Townhouse,6927 Misty Pine Ln,Charlotte,NC,28217,297500,3,2.5,Oak Hill Village,1863,,1998,29,160,200,Active,,,https://www.redfin.com/NC/Charlotte/6927-Misty-Pine-Ln-28217/home/44088552,CANOPYMLS,3811643,N,Y,35.1597051,-80.9217715
MLS Listing,,Single Family Residential,2317 Presco Ct Lot 4,Charlotte,NC,28262,348000,3,2.5,Wexford,1630,18295,1991,29,213,,Active,,,https://www.redfin.com/NC/Charlotte/2317-Presco-Ct-28262/unit-4/home/177526653,CANOPYMLS,3811107,N,Y,35.3212012,-80.6949958
MLS Listing,,Townhouse,1553 Pinecrest Ave,Charlotte,NC,28205,525000,3,2.5,Commonwealth Park,2176,2178,2021,29,241,275,Active,,,https://www.redfin.com/NC/Charlotte/1553-Pinecrest-Ave-28205/home/177475667,CANOPYMLS,3811543,N,Y,35.2094883,-80.7835144
MLS Listing,,Single Family Residential,3701 Flowerfield Rd,Charlotte,NC,28210,525000,3,2.5,Beverly Woods,1918,12196,1967,30,274,,Active,,,https://www.redfin.com/NC/Charlotte/3701-Flowerfield-Rd-28210/home/43996769,CANOPYMLS,3810149,N,Y,35.1389865,-80.846839
MLS Listing,,Single Family Residential,5925 Milhaven Ln,Charlotte,NC,28269,299999,3,1.5,Milhaven,1656,20473,1964,30,181,,Active,,,https://www.redfin.com/NC/Charlotte/5925-Milhaven-Ln-28269/home/43896879,CANOPYMLS,3811353,N,Y,35.3013612,-80.8449363
