SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5609 S Quaker Ln,Alexandria,VA,22303,949000,5,3.0,BURGUNDY VILLAGE,3408,9325,2007,17,278,,Active,,,http://www.redfin.com/VA/Alexandria/5609-S-Quaker-Ln-22303/home/9756745,BRIGHT MLS,VAFX2010722,N,Y,38.7983709,-77.0874964
MLS Listing,,Single Family Residential,6348 Hillcrest Pl,Alexandria,VA,22312,725000,3,3.5,LINCOLNIA HEIGHTS,2496,10500,1984,17,290,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6348-Hillcrest-Pl-22312/home/9722798,BRIGHT MLS,VAFX2009960,N,Y,38.8321029,-77.149123
MLS Listing,,Townhouse,819 Parker Gray School Way,Alexandria,VA,22314,1149000,3,3.5,OLD TOWN COMMONS,2250,1050,2012,17,511,100,Active,,,http://www.redfin.com/VA/Alexandria/819-Parker-Gray-School-Way-22314/home/40525361,BRIGHT MLS,VAAX2001876,N,Y,38.8138756,-77.0478195
MLS Listing,,Townhouse,334 N Patrick St,Alexandria,VA,22314,780000,3,2.5,PARKER GRAY,1498,1745,1900,17,521,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/334-N-Patrick-St-22314/home/11840289,BRIGHT MLS,VAAX2001678,N,Y,38.808745,-77.0498014
MLS Listing,,Townhouse,8423 Mina Loma Ct #225,Alexandria,VA,22309,243250,2,1.0,PINEWOOD LAWNS CONDO,900,,1972,17,270,275,Active,,,http://www.redfin.com/VA/Alexandria/8423-Mina-Loma-Ct-22309/unit-225/home/9810166,BRIGHT MLS,VAFX2011622,N,Y,38.7269154,-77.1268908
MLS Listing,,Townhouse,711 Fords Landing Way,Alexandria,VA,22314,1180000,3,3.5,FORDS LANDING,1908,800,1998,17,618,196,Active,,,http://www.redfin.com/VA/Alexandria/711-Fords-Landing-Way-22314/home/11873167,BRIGHT MLS,VAAX2001904,N,Y,38.796814,-77.041043
MLS Listing,,Single Family Residential,2503 Stirrup Ln,Alexandria,VA,22308,729900,4,3.0,STRATFORD ON THE POTOMAC,2324,11200,1964,17,314,,Active,,,http://www.redfin.com/VA/Alexandria/2503-Stirrup-Ln-22308/home/9819192,BRIGHT MLS,VAFX2011554,N,Y,38.7278263,-77.0753112
MLS Listing,,Single Family Residential,9435 Mount Vernon Cir,Alexandria,VA,22309,1195000,6,5.5,MT VERNON ON THE,6648,19240,1985,17,180,133,Active,,,http://www.redfin.com/VA/Alexandria/9435-Mt-Vernon-Cir-22309/home/9827307,BRIGHT MLS,VAFX2006412,N,Y,38.7050444,-77.1177968
MLS Listing,,Condo/Co-op,701 Swann Ave Unit ONE-301,Alexandria,VA,22301,932900,2,2.5,POTOMAC  YARDS,1439,,2022,17,648,734,Active,August-15-2021 12:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/701-Swann-Ave-22301/unit-ONE-301/home/175888638,BRIGHT MLS,VAAX2001958,N,Y,38.8293894,-77.0502802
MLS Listing,,Single Family Residential,8516 Doyle Dr,Alexandria,VA,22308,699900,4,2.5,WAYNEWOOD,1910,15511,1957,17,366,,Active,,,http://www.redfin.com/VA/Alexandria/8516-Doyle-Dr-22308/home/9820128,BRIGHT MLS,VAFX2006836,N,Y,38.7249061,-77.047114
MLS Listing,,Condo/Co-op,5909 Founders Hill Dr #202,Alexandria,VA,22310,379900,2,2.0,FOUNDERS WALK CONDO,1057,,1996,17,359,345,Active,,,http://www.redfin.com/VA/Alexandria/5909-Founders-Hill-Dr-22310/unit-202/home/9755190,BRIGHT MLS,VAFX2010132,N,Y,38.7910417,-77.1401125
MLS Listing,,Townhouse,7212 Cherwell Ln,Alexandria,VA,22315,585000,4,3.5,KINGSTOWNE SEC 30,2178,2325,1989,17,269,102,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/7212-Cherwell-Ln-22315/home/9788200,BRIGHT MLS,VAFX2006480,N,Y,38.7609465,-77.1373984
MLS Listing,,Single Family Residential,3003 Franklin St,Alexandria,VA,22306,1199500,5,4.5,FAIRVIEW,5305,18375,2018,17,226,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/3003-Franklin-St-22306/home/145613492,BRIGHT MLS,VAFX2009496,N,Y,38.7770991,-77.0821897
MLS Listing,,Single Family Residential,8415 Fort Hunt Rd,Alexandria,VA,22308,895000,4,3.5,WAYNEWOOD,1438,10692,1962,18,622,,Active,,,http://www.redfin.com/VA/Alexandria/8415-Fort-Hunt-Rd-22308/home/9820455,BRIGHT MLS,VAFX2010832,N,Y,38.7280511,-77.0573908
MLS Listing,,Single Family Residential,6111 Clovergrass Dr,Alexandria,VA,22310,529900,5,2.5,ROSE HILL FARM,2132,13931,1955,18,249,,Active,,,http://www.redfin.com/VA/Alexandria/6111-Clovergrass-Dr-22310/home/9757594,BRIGHT MLS,VAFX2008828,N,Y,38.7848331,-77.1109641
MLS Listing,,Condo/Co-op,5801 Quantrell Ave Unit L8,Alexandria,VA,22312,186999,2,1.0,THE SEASONS,900,,1963,18,208,520,Active,,,http://www.redfin.com/VA/Alexandria/5801-Quantrell-Ave-22312/unit-L8/home/11856402,BRIGHT MLS,VAAX2001430,N,Y,38.8187603,-77.134517
MLS Listing,,Condo/Co-op,301 N Beauregard St #713,Alexandria,VA,22312,280000,2,2.5,THE FOUNTAINS,1131,,1968,18,248,786,Active,,,http://www.redfin.com/VA/Alexandria/301-N-Beauregard-St-22312/unit-713/home/11856933,BRIGHT MLS,VAAX2001942,N,Y,38.8198462,-77.138135
MLS Listing,,Single Family Residential,4403 Coldbrooke Ct,Alexandria,VA,22306,639900,4,2.0,FIRST ADDITION TO STONEY,1845,11878,1972,18,347,5,Active,,,http://www.redfin.com/VA/Alexandria/4403-Coldbrooke-Ct-22306/home/9788680,BRIGHT MLS,VAFX2011220,N,Y,38.7677357,-77.1097858
MLS Listing,,Single Family Residential,5103 Colebrook Pl,Alexandria,VA,22312,888888,4,3.0,SPRING VALLEY FOREST,2451,15018,1969,18,363,1,Active,August-15-2021 01:30 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5103-Colebrook-Pl-22312/home/9722292,BRIGHT MLS,VAFX2008028,N,Y,38.8128064,-77.1685798
MLS Listing,,Single Family Residential,2112 Belle View Blvd,Alexandria,VA,22307,689000,4,3.0,BUCKNELL MANOR,1896,8500,1950,19,363,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/2112-Belle-View-Blvd-22307/home/9792945,BRIGHT MLS,VAFX2009202,N,Y,38.7723822,-77.0679815
MLS Listing,,Townhouse,129 Mount Vernon Ave,Alexandria,VA,22301,639000,2,1.0,ROSEMONT,952,1909,1950,19,671,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/129-Mt-Vernon-Ave-22301/home/11843588,BRIGHT MLS,VAAX2001900,N,Y,38.809837,-77.057862
MLS Listing,,Condo/Co-op,250 S Reynolds St #1209,Alexandria,VA,22304,224000,1,1.5,TEMPLETON OF ALEXANDRIA,1262,,1974,19,177,660,Active,,,http://www.redfin.com/VA/Alexandria/250-S-Reynolds-St-22304/unit-1209/home/11854743,BRIGHT MLS,VAAX2001896,N,Y,38.8103592,-77.1274939
MLS Listing,,Condo/Co-op,1100 Quaker Hill Dr #10,Alexandria,VA,22314,375000,2,1.0,QUAKER HILL,1131,,1991,19,332,555,Active,,,http://www.redfin.com/VA/Alexandria/1100-Quaker-Hill-Dr-22314/unit-10/home/11870763,BRIGHT MLS,VAAX2001062,N,Y,38.809899,-77.0843715
MLS Listing,,Condo/Co-op,6621 Wakefield Dr #202,Alexandria,VA,22307,275000,3,2.0,RIVER TOWERS CONDO,1362,,1963,19,202,1040,Active,,,http://www.redfin.com/VA/Alexandria/6621-Wakefield-Dr-22307/unit-202/home/9794316,BRIGHT MLS,VAFX2010790,N,Y,38.7722192,-77.0559517
